07/02/2023 14:00:32:162  INFO - Node Entry | session id:sess4008649 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 17:55:49:288  INFO - Node Entry | session id:sess9998672 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/02/2023 17:55:49:764  INFO - Node Entry | session id:sess9998672 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/02/2023 17:55:49:840  INFO - Node Entry | session id:sess9998672 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/02/2023 17:55:49:900  INFO - Node Entry | session id:sess9998672 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/02/2023 17:55:49:961  INFO - Node Entry | session id:sess9998672 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/02/2023 17:55:55:196  INFO - Node Entry | session id:sess9998672 | ELibrary:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 0^0.949999988079071^0^0 | undefined
07/02/2023 17:55:55:258  INFO - Node Entry | session id:sess9998672 | ELibrary:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
07/02/2023 17:56:06:385  INFO - Node Entry | session id:sess9998672 | ELibrary:hangupData | Framework | hangupData |  |  | undefined
07/02/2023 17:56:06:445  INFO - Node Entry | session id:sess9998672 | ELibrary:ivrInfoData | Framework | ivrInfoData |  |  | undefined
07/02/2023 17:56:06:599  INFO - Node Entry | session id:sess9998672 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 17:56:06:601  INFO - End | session id:sess9998672 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 17:56:06:601  INFO - Application Exit | session id:sess9998672 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 18:13:18:208  INFO - Node Entry | session id:sess6477272 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 18:13:18:445  INFO - Node Entry | session id:sess6477272 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 18:13:18:535  INFO - Start | session id:sess6477272 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 18:13:18:536  INFO - In Progress | session id:sess6477272 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 18:13:24:016  INFO - Node Entry | session id:sess6477272 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 18:13:29:499  INFO - Node Entry | session id:sess6477272 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 18:13:29:585  INFO - Node Entry | session id:sess6477272 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 18:13:29:648  INFO - Node Entry | session id:sess6477272 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 18:13:34:256  INFO - Node Entry | session id:sess6477272 | ELibrary:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
07/02/2023 18:13:38:652  INFO - Node Entry | session id:sess6477272 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/02/2023 18:13:39:145  INFO - Node Entry | session id:sess6477272 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/02/2023 18:13:39:211  INFO - Node Entry | session id:sess6477272 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/02/2023 18:13:39:268  INFO - Node Entry | session id:sess6477272 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/02/2023 18:13:39:330  INFO - Node Entry | session id:sess6477272 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/02/2023 18:13:40:885  INFO - Node Entry | session id:sess6477272 | ELibrary:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 0^0.949999988079071^0^0 | undefined
07/02/2023 18:13:40:947  INFO - Node Entry | session id:sess6477272 | ELibrary:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
07/02/2023 18:14:09:562  INFO - Node Entry | session id:sess6477272 | ELibrary:badfetchData | Framework | badfetchData |  |  | undefined
07/02/2023 18:14:09:623  INFO - Node Entry | session id:sess6477272 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 18:14:13:300  INFO - Node Entry | session id:sess6477272 | ELibrary:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
07/02/2023 18:14:13:362  INFO - Node Entry | session id:sess6477272 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 18:14:13:364  INFO - End | session id:sess6477272 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 18:14:13:364  INFO - Application Exit | session id:sess6477272 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 18:46:57:177  INFO - Node Entry | session id:sess9675107 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 18:46:57:618  INFO - Node Entry | session id:sess9675107 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 18:46:57:991  INFO - Start | session id:sess9675107 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 18:46:57:994  INFO - In Progress | session id:sess9675107 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 18:47:03:952  INFO - Node Entry | session id:sess9675107 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 18:47:11:097  INFO - Node Entry | session id:sess9675107 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 18:47:11:267  INFO - Node Entry | session id:sess9675107 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 18:47:15:696  INFO - Node Entry | session id:sess9675107 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
07/02/2023 18:47:15:820  INFO - Node Entry | session id:sess9675107 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 18:47:15:912  INFO - Node Entry | session id:sess9675107 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 18:47:15:973  INFO - Node Entry | session id:sess9675107 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 18:47:21:841  INFO - Node Entry | session id:sess9675107 | ELibrary:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
07/02/2023 18:47:27:114  INFO - Node Entry | session id:sess9675107 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/02/2023 18:47:27:975  INFO - Node Entry | session id:sess9675107 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/02/2023 18:47:28:054  INFO - Node Entry | session id:sess9675107 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/02/2023 18:47:28:122  INFO - Node Entry | session id:sess9675107 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/02/2023 18:47:28:189  INFO - Node Entry | session id:sess9675107 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/02/2023 18:47:33:882  INFO - Node Entry | session id:sess9675107 | ELibrary:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 0^0.949999988079071^0^0 | undefined
07/02/2023 18:47:33:944  INFO - Node Entry | session id:sess9675107 | ELibrary:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
07/02/2023 18:47:47:125  INFO - Node Entry | session id:sess9675107 | ELibrary:badfetchData | Framework | badfetchData |  |  | undefined
07/02/2023 18:47:47:187  INFO - Node Entry | session id:sess9675107 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 18:47:50:828  INFO - Node Entry | session id:sess9675107 | ELibrary:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
07/02/2023 18:47:50:937  INFO - Node Entry | session id:sess9675107 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 18:47:50:939  INFO - End | session id:sess9675107 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 18:47:50:939  INFO - Application Exit | session id:sess9675107 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
07/02/2023 18:57:28:812  INFO - Node Entry | session id:sess1148123 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 18:57:29:130  INFO - Node Entry | session id:sess1148123 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 18:57:29:268  INFO - Start | session id:sess1148123 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 18:57:29:269  INFO - In Progress | session id:sess1148123 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 18:57:34:864  INFO - Node Entry | session id:sess1148123 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 18:57:44:680  INFO - Node Entry | session id:sess1148123 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 18:57:44:894  INFO - Node Entry | session id:sess1148123 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 18:57:55:792  INFO - Node Entry | session id:sess1148123 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
07/02/2023 18:57:55:975  INFO - Node Entry | session id:sess1148123 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 18:57:56:053  INFO - Node Entry | session id:sess1148123 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 18:57:56:114  INFO - Node Entry | session id:sess1148123 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 18:58:00:938  INFO - Node Entry | session id:sess1148123 | ELibrary:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
07/02/2023 18:58:03:541  INFO - Node Entry | session id:sess1148123 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/02/2023 18:58:04:156  INFO - Node Entry | session id:sess1148123 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/02/2023 18:58:04:218  INFO - Node Entry | session id:sess1148123 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/02/2023 18:58:04:280  INFO - Node Entry | session id:sess1148123 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/02/2023 18:58:04:347  INFO - Node Entry | session id:sess1148123 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/02/2023 18:58:07:447  INFO - Node Entry | session id:sess1148123 | ELibrary:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 0^0.949999988079071^0^0 | undefined
07/02/2023 18:58:07:509  INFO - Node Entry | session id:sess1148123 | ELibrary:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
07/02/2023 18:58:20:933  INFO - Node Entry | session id:sess1148123 | ELibrary:badfetchData | Framework | badfetchData |  |  | undefined
07/02/2023 18:58:20:994  INFO - Node Entry | session id:sess1148123 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 19:06:52:328  INFO - Node Entry | session id:sess5046926 | ELibrary:Start | Framework | Start |  |  | 
07/02/2023 19:06:52:679  INFO - Node Entry | session id:sess5046926 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/02/2023 19:06:52:791  INFO - Start | session id:sess5046926 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/02/2023 19:06:52:792  INFO - In Progress | session id:sess5046926 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/02/2023 19:06:58:392  INFO - Node Entry | session id:sess5046926 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/02/2023 19:07:07:567  INFO - Node Entry | session id:sess5046926 | ELibrary:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
07/02/2023 19:07:07:660  INFO - Node Entry | session id:sess5046926 | ELibrary:userMenu | Framework | userMenu |  |  | undefined
07/02/2023 19:07:12:057  INFO - Node Entry | session id:sess5046926 | ELibrary:existUserAnnounce | Framework | existUserAnnounce | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
07/02/2023 19:07:12:133  INFO - Node Entry | session id:sess5046926 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/02/2023 19:07:12:211  INFO - Node Entry | session id:sess5046926 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/02/2023 19:07:12:274  INFO - Node Entry | session id:sess5046926 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/02/2023 19:07:16:391  INFO - Node Entry | session id:sess5046926 | ELibrary:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
07/02/2023 19:07:18:595  INFO - Node Entry | session id:sess5046926 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/02/2023 19:07:19:149  INFO - Node Entry | session id:sess5046926 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/02/2023 19:07:19:211  INFO - Node Entry | session id:sess5046926 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/02/2023 19:07:19:271  INFO - Node Entry | session id:sess5046926 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/02/2023 19:07:19:333  INFO - Node Entry | session id:sess5046926 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/02/2023 19:07:31:481  INFO - Node Entry | session id:sess5046926 | ELibrary:badfetchData | Framework | badfetchData |  |  | undefined
07/02/2023 19:07:31:543  INFO - Node Entry | session id:sess5046926 | ELibrary:CallDisconnect | Framework | CallDisconnect |  |  | undefined
07/02/2023 19:07:35:182  INFO - Node Entry | session id:sess5046926 | ELibrary:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
07/02/2023 19:07:35:258  INFO - Node Entry | session id:sess5046926 | ELibrary:Exit | Framework | Exit |  |  | undefined
07/02/2023 19:07:35:260  INFO - End | session id:sess5046926 | ELibrary:Exit | CallEnd | Call End here |  |  | undefined
07/02/2023 19:07:35:260  INFO - Application Exit | session id:sess5046926 | ELibrary:Exit | Framework | Application Exiting |  |  | undefined
