15/02/2023 10:27:58:418  INFO - Node Entry | session id:sess2942493 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 14:25:32:570  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 14:25:32:632  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 14:25:36:055  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 14:25:38:907  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 14:25:39:261  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 14:25:39:324  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 14:25:39:384  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 14:25:39:446  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 14:25:43:174  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:CartMenuFlow-cartDataCheck | Framework | CartMenuFlow-cartDataCheck | CartMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:25:43:299  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:CartMenuFlow-cartSwap | Framework | CartMenuFlow-cartSwap |  |  | undefined
15/02/2023 14:25:43:360  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:CartMenuFlow-cartOptionsMenu | Framework | CartMenuFlow-cartOptionsMenu |  |  | undefined
15/02/2023 14:25:51:191  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | cartOptionsMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:25:51:254  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 14:25:55:957  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:25:56:019  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 14:25:56:081  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 14:25:56:142  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 14:25:56:251  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 14:25:56:315  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 14:25:56:408  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
15/02/2023 14:25:56:470  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
15/02/2023 14:26:00:060  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
15/02/2023 14:26:00:577  INFO - Node Entry | session id:sess5135214 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 14:26:00:579  INFO - End | session id:sess5135214 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 14:26:00:579  INFO - Application Exit | session id:sess5135214 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 14:35:04:107  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 14:35:04:290  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 14:35:04:382  INFO - Start | session id:sess9924633 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 14:35:04:383  INFO - In Progress | session id:sess9924633 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 14:35:09:851  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 14:35:20:136  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:35:20:213  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 14:35:21:868  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:AgentTranfer | Framework | AgentTranfer | userMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:35:21:929  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:agentTransfer-Begin | Framework | agentTransfer-Begin |  |  | undefined
15/02/2023 14:35:21:991  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:agentTransfer-AgentTransferAnnounce | Framework | agentTransfer-AgentTransferAnnounce |  |  | undefined
15/02/2023 14:35:25:849  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:agentTransfer-returnToMain | Framework | agentTransfer-returnToMain |  |  | undefined
15/02/2023 14:35:25:908  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
15/02/2023 14:35:25:991  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
15/02/2023 14:35:26:655  INFO - Node Entry | session id:sess9924633 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 14:35:26:658  INFO - End | session id:sess9924633 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 14:35:26:658  INFO - Application Exit | session id:sess9924633 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 14:35:33:906  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 14:35:33:984  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 14:35:33:987  INFO - Start | session id:sess1927152 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 14:35:33:988  INFO - In Progress | session id:sess1927152 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 14:35:39:443  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 14:35:41:123  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:35:41:186  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 14:35:42:879  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:35:42:942  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 14:35:43:005  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 14:35:47:107  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 14:35:49:831  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 14:35:50:200  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 14:35:50:264  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 14:35:50:326  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 14:35:50:388  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 14:36:03:089  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:36:03:151  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 14:36:06:024  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:36:06:086  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 14:36:06:149  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 14:36:06:210  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 14:36:06:333  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 14:36:06:394  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 14:36:06:472  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
15/02/2023 14:36:06:533  INFO - Node Entry | session id:sess1927152 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
15/02/2023 14:37:10:721  INFO - Node Entry | session id:sess539532 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 14:37:11:021  INFO - Node Entry | session id:sess539532 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 14:37:11:140  INFO - Start | session id:sess539532 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 14:37:11:140  INFO - In Progress | session id:sess539532 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 14:37:16:612  INFO - Node Entry | session id:sess539532 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 14:40:10:176  INFO - Node Entry | session id:sess539532 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
15/02/2023 14:40:10:252  INFO - Node Entry | session id:sess539532 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
15/02/2023 14:40:13:856  INFO - Node Entry | session id:sess539532 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
15/02/2023 14:40:14:584  INFO - Node Entry | session id:sess539532 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 14:40:14:587  INFO - End | session id:sess539532 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 14:40:14:587  INFO - Application Exit | session id:sess539532 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 14:40:34:339  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 14:40:34:705  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 14:40:34:941  INFO - Start | session id:sess4004026 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 14:40:34:942  INFO - In Progress | session id:sess4004026 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 14:40:40:480  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 14:40:42:187  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:40:42:264  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 14:40:44:608  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:40:44:670  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 14:40:44:732  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 14:40:49:191  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 14:40:51:199  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 14:40:51:570  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 14:40:51:632  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 14:40:51:695  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 14:40:51:756  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 14:40:57:575  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 14:40:57:638  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 14:40:59:404  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:40:59:466  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 14:40:59:528  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 14:40:59:590  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 14:40:59:698  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 14:40:59:759  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 14:41:10:844  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 14:41:10:906  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
15/02/2023 14:41:11:184  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
15/02/2023 14:41:11:262  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 14:41:11:324  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 14:41:11:386  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 14:41:16:097  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
15/02/2023 14:41:16:159  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
15/02/2023 14:41:16:748  INFO - Node Entry | session id:sess4004026 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 14:41:16:751  INFO - End | session id:sess4004026 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 14:41:16:751  INFO - Application Exit | session id:sess4004026 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 15:10:15:250  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 15:10:15:481  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 15:10:15:571  INFO - Start | session id:sess9650217 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 15:10:15:572  INFO - In Progress | session id:sess9650217 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 15:10:21:048  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 15:10:31:189  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 15:10:31:265  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 15:10:35:166  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 15:10:35:228  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 15:10:35:290  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 15:10:40:472  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 15:10:47:647  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 15:11:02:682  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
15/02/2023 15:11:02:744  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
15/02/2023 15:11:06:329  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
15/02/2023 15:11:07:008  INFO - Node Entry | session id:sess9650217 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 15:11:07:009  INFO - End | session id:sess9650217 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 15:11:07:010  INFO - Application Exit | session id:sess9650217 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 15:12:23:784  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 15:12:23:989  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 15:12:24:066  INFO - Start | session id:sess4919858 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 15:12:24:066  INFO - In Progress | session id:sess4919858 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 15:12:31:614  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 15:12:35:865  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 15:12:35:943  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 15:12:37:634  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 15:12:37:696  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 15:12:37:759  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 15:12:42:265  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 15:12:45:681  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 15:12:54:175  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 15:12:54:251  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-passwordEventAnnounce | Framework | ExistUser-passwordEventAnnounce |  |  | undefined
15/02/2023 15:12:54:327  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 15:13:05:949  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 15:13:08:669  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 15:13:09:862  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 15:13:09:925  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 15:13:09:987  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 15:13:10:049  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 15:13:15:858  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 15:13:15:921  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 15:13:21:222  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 15:13:21:284  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 15:13:21:346  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 15:13:21:408  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 15:13:21:517  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 15:13:21:579  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 15:13:50:468  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
15/02/2023 15:13:50:530  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
15/02/2023 15:13:51:105  INFO - Node Entry | session id:sess4919858 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 15:13:51:107  INFO - End | session id:sess4919858 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 15:13:51:108  INFO - Application Exit | session id:sess4919858 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 15:41:18:581  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 15:41:18:781  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 15:41:18:887  INFO - Start | session id:sess4170164 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 15:41:18:888  INFO - In Progress | session id:sess4170164 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 15:41:24:361  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 15:41:40:399  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^1 | undefined
15/02/2023 15:41:40:477  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 15:41:59:359  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 15:41:59:420  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
