14/02/2023 10:29:57:805  INFO - Node Entry | session id:sess7940369 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 13:23:56:602  INFO - Node Entry | session id:sess2735598 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
14/02/2023 13:24:00:189  INFO - Node Entry | session id:sess2735598 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
14/02/2023 13:24:00:764  INFO - Node Entry | session id:sess2735598 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
14/02/2023 13:24:00:766  INFO - End | session id:sess2735598 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
14/02/2023 13:24:00:766  INFO - Application Exit | session id:sess2735598 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
14/02/2023 13:28:56:586  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 13:28:56:770  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 13:28:56:876  INFO - Start | session id:sess6934259 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 13:28:56:876  INFO - In Progress | session id:sess6934259 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 13:29:02:323  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 13:29:14:240  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:29:14:316  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 13:29:20:193  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:29:20:273  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 13:29:20:334  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 13:29:25:608  INFO - Node Entry | session id:sess6934259 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
14/02/2023 13:30:08:804  INFO - Node Entry | session id:sess837090 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 13:30:08:882  INFO - Node Entry | session id:sess837090 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 13:30:08:884  INFO - Start | session id:sess837090 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 13:30:08:884  INFO - In Progress | session id:sess837090 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 13:30:14:355  INFO - Node Entry | session id:sess837090 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 13:30:18:610  INFO - Node Entry | session id:sess837090 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 13:30:18:673  INFO - Node Entry | session id:sess837090 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 13:30:20:880  INFO - Node Entry | session id:sess837090 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:30:20:943  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 13:30:21:003  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 13:30:24:925  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
14/02/2023 13:30:28:745  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
14/02/2023 13:30:29:101  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 13:30:29:162  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 13:30:29:225  INFO - Node Entry | session id:sess837090 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 13:30:29:288  INFO - Node Entry | session id:sess837090 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 13:30:33:018  INFO - Node Entry | session id:sess837090 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:30:33:079  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 13:30:34:882  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 13:30:34:944  INFO - Node Entry | session id:sess837090 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
14/02/2023 13:30:35:006  INFO - Node Entry | session id:sess837090 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
14/02/2023 13:30:35:068  INFO - Node Entry | session id:sess837090 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
14/02/2023 13:30:36:877  INFO - Node Entry | session id:sess837090 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 13:30:36:940  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
14/02/2023 13:30:37:185  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
14/02/2023 13:30:37:246  INFO - Node Entry | session id:sess837090 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
14/02/2023 13:30:37:308  INFO - Node Entry | session id:sess837090 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
14/02/2023 13:30:40:904  INFO - Node Entry | session id:sess837090 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
14/02/2023 13:30:41:492  INFO - Node Entry | session id:sess837090 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
14/02/2023 13:30:41:496  INFO - End | session id:sess837090 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
14/02/2023 13:30:41:497  INFO - Application Exit | session id:sess837090 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
14/02/2023 14:00:13:571  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 14:00:13:754  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 14:00:13:841  INFO - Start | session id:sess3055871 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 14:00:13:841  INFO - In Progress | session id:sess3055871 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 14:00:19:315  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 14:00:21:947  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:00:22:025  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 14:00:23:935  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:00:23:998  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 14:00:24:061  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 14:00:29:419  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
14/02/2023 14:00:31:900  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
14/02/2023 14:00:32:458  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 14:00:32:522  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 14:00:32:584  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 14:00:32:646  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 14:00:38:458  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:00:38:520  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 14:00:43:306  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 14:00:43:368  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
14/02/2023 14:00:43:430  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
14/02/2023 14:00:43:493  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
14/02/2023 14:00:45:817  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 14:00:45:878  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
14/02/2023 14:00:46:155  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
14/02/2023 14:00:46:234  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 14:00:46:297  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 14:00:46:359  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 14:01:04:765  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:01:04:827  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 14:01:13:324  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 3^0.949999988079071^0^0 | undefined
14/02/2023 14:01:13:384  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
14/02/2023 14:01:13:446  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
14/02/2023 14:01:13:507  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
14/02/2023 14:01:28:332  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
14/02/2023 14:01:28:395  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
14/02/2023 14:01:32:503  INFO - Node Entry | session id:sess3055871 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
14/02/2023 14:03:09:580  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 14:03:09:759  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 14:03:09:842  INFO - Start | session id:sess3384477 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 14:03:09:842  INFO - In Progress | session id:sess3384477 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 14:03:15:289  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 14:03:23:042  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 14:03:23:119  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 14:03:27:425  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:03:27:486  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 14:03:27:547  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 14:03:31:475  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
14/02/2023 14:03:34:268  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
14/02/2023 14:03:49:284  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:badfetchData | Framework | badfetchData |  |  | undefined
14/02/2023 14:03:49:348  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:CallDisconnect | Framework | CallDisconnect |  |  | undefined
14/02/2023 14:03:53:190  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  | ^^0^0 | undefined
14/02/2023 14:03:53:847  INFO - Node Entry | session id:sess3384477 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
14/02/2023 14:03:53:849  INFO - End | session id:sess3384477 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
14/02/2023 14:03:53:851  INFO - Application Exit | session id:sess3384477 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
14/02/2023 14:04:47:260  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 14:04:47:440  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 14:04:47:518  INFO - Start | session id:sess5747182 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 14:04:47:518  INFO - In Progress | session id:sess5747182 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 14:04:53:015  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 14:04:54:738  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:04:54:815  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 14:05:04:538  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^1 | undefined
14/02/2023 14:05:04:600  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 14:05:04:662  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 14:05:11:533  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
14/02/2023 14:05:14:732  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
14/02/2023 14:05:16:052  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 14:05:16:114  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 14:05:16:177  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 14:05:16:239  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 14:05:24:100  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-cartDataCheck | Framework | CartMenuFlow-cartDataCheck | CartMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 14:05:24:349  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-cartSwap | Framework | CartMenuFlow-cartSwap |  |  | undefined
14/02/2023 14:05:24:412  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-NocartAnnounce | Framework | CartMenuFlow-NocartAnnounce |  |  | undefined
14/02/2023 14:05:27:025  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection |  |  | undefined
14/02/2023 14:05:27:087  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 14:06:09:915  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^1 | undefined
14/02/2023 14:06:09:976  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
14/02/2023 14:06:10:038  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
14/02/2023 14:06:10:100  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
14/02/2023 14:06:15:646  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 14:06:15:709  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
14/02/2023 14:06:15:973  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
14/02/2023 14:06:16:035  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 14:06:16:095  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 14:06:16:157  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 14:06:29:207  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:06:29:270  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
14/02/2023 14:06:34:606  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
14/02/2023 14:06:34:668  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
14/02/2023 14:06:34:730  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
14/02/2023 14:06:34:791  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
14/02/2023 14:06:55:996  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:06:56:058  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
14/02/2023 14:06:58:160  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
14/02/2023 14:06:58:222  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 14:06:58:284  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 14:06:58:346  INFO - Node Entry | session id:sess5747182 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 14:26:45:122  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:Start | Framework | Start |  |  | 
14/02/2023 14:26:45:412  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
14/02/2023 14:26:45:494  INFO - Start | session id:sess3083460 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
14/02/2023 14:26:45:494  INFO - In Progress | session id:sess3083460 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
14/02/2023 14:26:50:955  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
14/02/2023 14:26:57:848  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:26:57:926  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
14/02/2023 14:26:59:586  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:26:59:649  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
14/02/2023 14:26:59:711  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 14:27:04:781  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
14/02/2023 14:27:07:372  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
14/02/2023 14:27:09:720  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 14:27:09:797  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-passwordEventAnnounce | Framework | ExistUser-passwordEventAnnounce |  |  | undefined
14/02/2023 14:27:09:874  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
14/02/2023 14:27:33:574  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100001^0.949999988079071^0^0 | undefined
14/02/2023 14:27:36:627  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 2222^0.949999988079071^0^0 | undefined
14/02/2023 14:27:37:848  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
14/02/2023 14:27:37:911  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
14/02/2023 14:27:37:972  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
14/02/2023 14:27:38:034  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
14/02/2023 14:27:43:814  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
14/02/2023 14:27:43:877  INFO - Node Entry | session id:sess3083460 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
