07/01/2023 10:01:09:504  INFO - Node Entry | session id:sess4507194 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 12:13:43:955  INFO - Node Entry | session id:sess4575102 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/01/2023 12:13:44:019  INFO - Node Entry | session id:sess4575102 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/01/2023 12:13:44:081  INFO - Node Entry | session id:sess4575102 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/01/2023 12:13:44:142  INFO - Node Entry | session id:sess4575102 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/01/2023 12:21:36:667  INFO - Node Entry | session id:sess749592 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 12:21:37:401  INFO - Node Entry | session id:sess749592 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 12:21:37:436  INFO - Start | session id:sess749592 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 12:21:37:436  INFO - In Progress | session id:sess749592 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 12:21:43:411  INFO - Node Entry | session id:sess749592 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 12:21:47:646  INFO - Node Entry | session id:sess749592 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 12:21:47:708  INFO - Node Entry | session id:sess749592 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 12:21:47:771  INFO - Node Entry | session id:sess749592 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 12:21:50:571  INFO - Node Entry | session id:sess749592 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 12:21:51:099  INFO - Node Entry | session id:sess749592 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 12:21:51:161  INFO - Node Entry | session id:sess749592 | ELibrary:ExistUser-password | Framework | ExistUser-password |  |  | undefined
07/01/2023 12:21:55:075  INFO - Node Entry | session id:sess749592 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/01/2023 12:21:55:306  INFO - Node Entry | session id:sess749592 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/01/2023 12:21:55:367  INFO - Node Entry | session id:sess749592 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/01/2023 12:21:55:431  INFO - Node Entry | session id:sess749592 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/01/2023 12:21:55:493  INFO - Node Entry | session id:sess749592 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
07/01/2023 12:24:12:248  INFO - Node Entry | session id:sess5197794 | ELibrary:Start | Framework | Start |  |  | 
07/01/2023 12:24:12:769  INFO - Node Entry | session id:sess5197794 | ELibrary:Welcome | Framework | Welcome |  |  | undefined
07/01/2023 12:24:12:793  INFO - Start | session id:sess5197794 | ELibrary:Welcome | wecome start | Welcome Announcement start |  |  | undefined
07/01/2023 12:24:12:794  INFO - In Progress | session id:sess5197794 | ELibrary:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
07/01/2023 12:24:18:631  INFO - Node Entry | session id:sess5197794 | ELibrary:langMenu | Framework | langMenu |  |  | undefined
07/01/2023 12:24:20:400  INFO - Node Entry | session id:sess5197794 | ELibrary:Exist | Framework | Exist |  |  | undefined
07/01/2023 12:24:20:475  INFO - Node Entry | session id:sess5197794 | ELibrary:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
07/01/2023 12:24:20:537  INFO - Node Entry | session id:sess5197794 | ELibrary:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
07/01/2023 12:24:23:609  INFO - Node Entry | session id:sess5197794 | ELibrary:ExistUser-userIdVerify | Framework | ExistUser-userIdVerify | userId___utterance | 111111^0.949999988079071^0^0 | undefined
07/01/2023 12:24:24:192  INFO - Node Entry | session id:sess5197794 | ELibrary:ExistUser-userIdCheck | Framework | ExistUser-userIdCheck |  |  | undefined
07/01/2023 12:24:24:256  INFO - Node Entry | session id:sess5197794 | ELibrary:ExistUser-password | Framework | ExistUser-password |  |  | undefined
07/01/2023 12:24:26:580  INFO - Node Entry | session id:sess5197794 | ELibrary:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
07/01/2023 12:24:26:780  INFO - Node Entry | session id:sess5197794 | ELibrary:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
07/01/2023 12:24:26:844  INFO - Node Entry | session id:sess5197794 | ELibrary:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
07/01/2023 12:24:26:907  INFO - Node Entry | session id:sess5197794 | ELibrary:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
07/01/2023 12:24:26:970  INFO - Node Entry | session id:sess5197794 | ELibrary:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
